"26|186|""Thou art no more than a mortal like us",and indeed we think thou art a liar!,,,,,,,,,,,,,,,,,
"26|187|""Now cause a piece of the sky to fall on us"," if thou art truthful!""",,,,,,,,,,,,,,,,,
"26|188|He said: ""My Lord knows best what ye do.""",,,,,,,,,,,,,,,,,,
26|189|But they rejected him. Then the punishment of a day of overshadowing gloom seized them,and that was the Penalty of a Great Day.,,,,,,,,,,,,,,,,,
26|190|Verily in that is a Sign: but most of them do not believe.,,,,,,,,,,,,,,,,,,
26|191|And verily thy Lord is He,the Exalted in Might,Most Merciful.,,,,,,,,,,,,,,,,
26|192|Verily this is a Revelation from the Lord of the Worlds:,,,,,,,,,,,,,,,,,,
26|193|With it came down the spirit of Faith and Truth-,,,,,,,,,,,,,,,,,,
26|194|To thy heart and mind,that thou mayest admonish.,,,,,,,,,,,,,,,,,
26|195|In the perspicuous Arabic tongue.,,,,,,,,,,,,,,,,,,
26|196|Without doubt it is (announced) in the mystic Books of former peoples.,,,,,,,,,,,,,,,,,,
26|197|Is it not a Sign to them that the Learned of the Children of Israel knew it (as true)?,,,,,,,,,,,,,,,,,,
26|198|Had We revealed it to any of the non-Arabs,,,,,,,,,,,,,,,,,,
26|199|And had he recited it to them,they would not have believed in it.,,,,,,,,,,,,,,,,,
26|200|Thus have We caused it to enter the hearts of the sinners.,,,,,,,,,,,,,,,,,,
26|201|They will not believe in it until they see the grievous Penalty;,,,,,,,,,,,,,,,,,,
26|202|But the (Penalty) will come to them of a sudden,while they perceive it not;,,,,,,,,,,,,,,,,,
"26|203|Then they will say: ""Shall we be respited?""",,,,,,,,,,,,,,,,,,
26|204|Do they then ask for Our Penalty to be hastened on?,,,,,,,,,,,,,,,,,,
26|205|Seest thou? If We do let them enjoy (this life) for a few years,,,,,,,,,,,,,,,,,,
26|206|Yet there comes to them at length the (Punishment) which they were promised!,,,,,,,,,,,,,,,,,,
26|207|It will profit them not that they enjoyed (this life)!,,,,,,,,,,,,,,,,,,
26|208|Never did We destroy a population,but had its warners -,,,,,,,,,,,,,,,,,
26|209|By way of reminder; and We never are unjust.,,,,,,,,,,,,,,,,,,
26|210|No evil ones have brought down this (Revelation):,,,,,,,,,,,,,,,,,,
26|211|It would neither suit them nor would they be able (to produce it).,,,,,,,,,,,,,,,,,,
26|212|Indeed they have been removed far from even (a chance of) hearing it.,,,,,,,,,,,,,,,,,,
26|213|So call not on any other god with Allah,or thou wilt be among those under the Penalty.,,,,,,,,,,,,,,,,,
26|214|And admonish thy nearest kinsmen,,,,,,,,,,,,,,,,,,
26|215|And lower thy wing to the Believers who follow thee.,,,,,,,,,,,,,,,,,,
26|216|Then if they disobey thee," say: ""I am free (of responsibility) for what ye do!""",,,,,,,,,,,,,,,,,
26|217|And put thy trust on the Exalted in Might,the Merciful,-,,,,,,,,,,,,,,,,
26|218|Who seeth thee standing forth (in prayer),,,,,,,,,,,,,,,,,,
26|219|And thy movements among those who prostrate themselves,,,,,,,,,,,,,,,,,,
26|220|For it is He Who heareth and knoweth all things.,,,,,,,,,,,,,,,,,,
26|221|Shall I inform you,(O people!),on whom it is that the evil ones descend?,,,,,,,,,,,,,,,,
26|222|They descend on every lying,wicked person,,,,,,,,,,,,,,,,,
26|223|(Into whose ears) they pour hearsay vanities,and most of them are liars.,,,,,,,,,,,,,,,,,
26|224|And the Poets,#NAME?,who follow them:,,,,,,,,,,,,,,,,
26|225|Seest thou not that they wander distracted in every valley?-,,,,,,,,,,,,,,,,,,
26|226|And that they say what they practise not?-,,,,,,,,,,,,,,,,,,
26|227|Except those who believe,work righteousness,engage much in the remembrance of Allah,and defend themselves only after they are unjustly attacked. And soon will the unjust assailants know what vicissitudes their affairs will take!,,,,,,,,,,,,,,,
27|1|These are verses of the Qur´an,-a book that makes (things) clear;,,,,,,,,,,,,,,,,,
27|2|A guide: and glad tidings for the believers,-,,,,,,,,,,,,,,,,,
27|3|Those who establish regular prayers and give in regular charity,and also have (full) assurance of the hereafter.,,,,,,,,,,,,,,,,,
27|4|As to those who believe not in the Hereafter,We have made their deeds pleasing in their eyes; and so they wander about in distraction.,,,,,,,,,,,,,,,,,
27|5|Such are they for whom a grievous Penalty is (waiting); and in the Hereafter theirs will be the greatest loss.,,,,,,,,,,,,,,,,,,
27|6|As to thee,the Qur´an is bestowed upon thee from the presence of one who is wise and all-knowing.,,,,,,,,,,,,,,,,,
"27|7|Behold! Moses said to his family: ""I perceive a fire; soon will I bring you from there some information",or I will bring you a burning brand to light our fuel,that ye may warm yourselves.,,,,,,,,,,,,,,,,
27|8|But when he came to the (fire)," a voice was heard: ""Blessed are those in the fire and those around: and glory to Allah",the Lord of the worlds.,,,,,,,,,,,,,,,,
"27|9|""O Moses! verily",I am Allah,the exalted in might,the wise!....,,,,,,,,,,,,,,,
"27|10|""Now do thou throw thy rod!"" But when he saw it moving (of its own accord)as if it had been a snake",he turned back in retreat," and retraced not his steps: ""O Moses!"" (it was said)"," ""Fear not: truly",in My presence,those called as messengers have no fear,-,,,,,,,,,,,,
"27|11|""But if any have done wrong and have thereafter substituted good to take the place of evil",truly,I am Oft-Forgiving,Most Merciful.,,,,,,,,,,,,,,,
"27|12|""Now put thy hand into thy bosom"," and it will come forth white without stain (or harm): (these are) among the nine Signs (thou wilt take) to Pharaoh and his people: for they are a people rebellious in transgression.""",,,,,,,,,,,,,,,,,
27|13|But when Our Signs came to them,that should have opened their eyes," they said: ""This is sorcery manifest!""",,,,,,,,,,,,,,,,
27|14|And they rejected those Signs in iniquity and arrogance,though their souls were convinced thereof: so see what was the end of those who acted corruptly!,,,,,,,,,,,,,,,,,
"27|15|We gave (in the past) knowledge to David and Solomon: And they both said: ""Praise be to Allah"," Who has favoured us above many of his servants who believe!""",,,,,,,,,,,,,,,,,
"27|16|And Solomon was David´s heir. He said: ""O ye people! We have been taught the speech of birds"," and on us has been bestowed (a little) of all things: this is indeed Grace manifest (from Allah.)""",,,,,,,,,,,,,,,,,
27|17|And before Solomon were marshalled his hosts,#NAME?,and they were all kept in order and ranks.,,,,,,,,,,,,,,,,
27|18|At length,when they came to a (lowly) valley of ants," one of the ants said: ""O ye ants",get into your habitations," lest Solomon and his hosts crush you (under foot) without knowing it.""",,,,,,,,,,,,,,
27|19|So he smiled," amused at her speech; and he said: ""O my Lord! so order me that I may be grateful for Thy favours",which thou hast bestowed on me and on my parents,and that I may work the righteousness that will please Thee: And admit me,by Thy Grace," to the ranks of Thy righteous Servants.""",,,,,,,,,,,,,
"27|20|And he took a muster of the Birds; and he said: ""Why is it I see not the Hoopoe? Or is he among the absentees?",,,,,,,,,,,,,,,,,,
"27|21|""I will certainly punish him with a severe penalty",or execute him," unless he bring me a clear reason (for absence).""",,,,,,,,,,,,,,,,
"27|22|But the Hoopoe tarried not far: he (came up and) said: ""I have compassed (territory) which thou hast not compassed",and I have come to thee from Saba with tidings true.,,,,,,,,,,,,,,,,,
"27|23|""I found (there) a woman ruling over them and provided with every requisite; and she has a magnificent throne.",,,,,,,,,,,,,,,,,,
"27|24|""I found her and her people worshipping the sun besides Allah: Satan has made their deeds seem pleasing in their eyes",and has kept them away from the Path,#NAME?,-,,,,,,,,,,,,,,,
"27|25|""(Kept them away from the Path)",that they should not worship Allah,Who brings to light what is hidden in the heavens and the earth,and knows what ye hide and what ye reveal.,,,,,,,,,,,,,,,
"27|26|""Allah!- there is no god but He!- Lord of the Throne Supreme!""",,,,,,,,,,,,,,,,,,
"27|27|(Solomon) said: ""Soon shall we see whether thou hast told the truth or lied!",,,,,,,,,,,,,,,,,,
"27|28|""Go thou",with this letter of mine,and deliver it to them: then draw back from them," and (wait to) see what answer they return""...",,,,,,,,,,,,,,,
"27|29|(The queen) said: ""Ye chiefs! here is delivered to me - a letter worthy of respect.",,,,,,,,,,,,,,,,,,
"27|30|""It is from Solomon",and is (as follows): ´In the name of Allah,Most Gracious,Most Merciful:,,,,,,,,,,,,,,,
"27|31|""´Be ye not arrogant against me"," but come to me in submission (to the true Religion).´""",,,,,,,,,,,,,,,,,
"27|32|She said: ""Ye chiefs! advise me in (this) my affair: no affair have I decided except in your presence.""",,,,,,,,,,,,,,,,,,
"27|33|They said: ""We are endued with strength"," and given to vehement war: but the command is with thee; so consider what thou wilt command.""",,,,,,,,,,,,,,,,,
"27|34|She said: ""Kings",when they enter a country,despoil it,and make the noblest of its people its meanest thus do they behave.,,,,,,,,,,,,,,,
"27|35|""But I am going to send him a present"," and (wait) to see with what (answer) return (my) ambassadors.""",,,,,,,,,,,,,,,,,
27|36|Now when (the embassy) came to Solomon," he said: ""Will ye give me abundance in wealth? But that which Allah has given me is better than that which He has given you! Nay it is ye who rejoice in your gift!",,,,,,,,,,,,,,,,,
"27|37|""Go back to them",and be sure we shall come to them with such hosts as they will never be able to meet: We shall expel them from there in disgrace," and they will feel humbled (indeed).""",,,,,,,,,,,,,,,,
"27|38|He said (to his own men): ""Ye chiefs! which of you can bring me her throne before they come to me in submission?""",,,,,,,,,,,,,,,,,,
27|39|Said an ´Ifrit," of the Jinns: ""I will bring it to thee before thou rise from thy council: indeed I have full strength for the purpose"," and may be trusted.""",,,,,,,,,,,,,,,,
"27|40|Said one who had knowledge of the Book: ""I will bring it to thee within the twinkling of an eye!"" Then when (Solomon) saw it placed firmly before him"," he said: ""This is by the Grace of my Lord!- to test me whether I am grateful or ungrateful! and if any is grateful",truly his gratitude is (a gain) for his own soul; but if any is ungrateful,truly my Lord is Free of all Needs," Supreme in Honour !""",,,,,,,,,,,,,,
"27|41|He said: ""Transform her throne out of all recognition by her: let us see whether she is guided (to the truth) or is one of those who receive no guidance.""",,,,,,,,,,,,,,,,,,
27|42|So when she arrived,she was asked," ""Is this thy throne?"" She said"," ""It was just like this; and knowledge was bestowed on us in advance of this"," and we have submitted to Allah (in Islam).""",,,,,,,,,,,,,,
27|43|And he diverted her from the worship of others besides Allah: for she was (sprung) of a people that had no faith.,,,,,,,,,,,,,,,,,,
27|44|She was asked to enter the lofty Palace: but when she saw it,she thought it was a lake of water,and she (tucked up her skirts)," uncovering her legs. He said: ""This is but a palace paved smooth with slabs of glass."" She said: ""O my Lord! I have indeed wronged my soul: I do (now) submit (in Islam)",with Solomon," to the Lord of the Worlds.""",,,,,,,,,,,,,
27|45|We sent (aforetime),to the Thamud,their brother Salih,saying," ""Serve Allah"": But behold",they became two factions quarrelling with each other.,,,,,,,,,,,,,
"27|46|He said: ""O my people! why ask ye to hasten on the evil in preference to the good? If only ye ask Allah for forgiveness",ye may hope to receive mercy.,,,,,,,,,,,,,,,,,
"27|47|They said: ""Ill omen do we augur from thee and those that are with thee"". He said: ""Your ill omen is with Allah; yea"," ye are a people under trial.""",,,,,,,,,,,,,,,,,
27|48|There were in the city nine men of a family,who made mischief in the land,and would not reform.,,,,,,,,,,,,,,,,
"27|49|They said: ""Swear a mutual oath by Allah that we shall make a secret night attack on him and his people",and that we shall then say to his heir (when he seeks vengeance): ´We were not present at the slaughter of his people," and we are positively telling the truth.´""",,,,,,,,,,,,,,,,
27|50|They plotted and planned,but We too planned,even while they perceived it not.,,,,,,,,,,,,,,,,
27|51|Then see what was the end of their plot!- this,that We destroyed them and their people,all (of them).,,,,,,,,,,,,,,,,
27|52|Now such were their houses,- in utter ruin,- because they practised wrong-doing. Verily in this is a Sign for people of knowledge.,,,,,,,,,,,,,,,,
27|53|And We saved those who believed and practised righteousness.,,,,,,,,,,,,,,,,,,
27|54|(We also sent) Lut (as a messenger): behold,He said to his people," ""Do ye do what is shameful though ye see (its iniquity)?",,,,,,,,,,,,,,,,
27|55|Would ye really approach men in your lusts rather than women? Nay,ye are a people (grossly) ignorant!,,,,,,,,,,,,,,,,,
27|56|But his people gave no other answer but this: they said," ""Drive out the followers of Lut from your city: these are indeed men who want to be clean and pure!""",,,,,,,,,,,,,,,,,
27|57|But We saved him and his family,except his wife; her We destined to be of those who lagged behind.,,,,,,,,,,,,,,,,,
27|58|And We rained down on them a shower (of brimstone): and evil was the shower on those who were admonished (but heeded not)!,,,,,,,,,,,,,,,,,,
27|59|Say: Praise be to Allah,and Peace on his servants whom He has chosen (for his Message). (Who) is better?- Allah or the false gods they associate (with Him)?,,,,,,,,,,,,,,,,,
27|60|Or,Who has created the heavens and the earth,and Who sends you down rain from the sky? Yea,with it We cause to grow well-planted orchards full of beauty of delight: it is not in your power to cause the growth of the trees in them. (Can there be another) god besides Allah? Nay,they are a people who swerve from justice.,,,,,,,,,,,,,,
27|61|Or,Who has made the earth firm to live in; made rivers in its midst; set thereon mountains immovable; and made a separating bar between the two bodies of flowing water? (can there be another) god besides Allah? Nay,most of them know not.,,,,,,,,,,,,,,,,
27|62|Or,Who listens to the (soul) distressed when it calls on Him,and Who relieves its suffering,and makes you (mankind) inheritors of the earth? (Can there be another) god besides Allah? Little it is that ye heed!,,,,,,,,,,,,,,,
27|63|Or,Who guides you through the depths of darkness on land and sea,and Who sends the winds as heralds of glad tidings,going before His Mercy? (Can there be another) god besides Allah?- High is Allah above what they associate with Him!,,,,,,,,,,,,,,,
27|64|Or,Who originates creation,then repeats it,and who gives you sustenance from heaven and earth? (Can there be another) god besides Allah? Say," ""Bring forth your argument"," if ye are telling the truth!""",,,,,,,,,,,,,
27|65|Say: None in the heavens or on earth,except Allah,knows what is hidden: nor can they perceive when they shall be raised up (for Judgment).,,,,,,,,,,,,,,,,
27|66|Still less can their knowledge comprehend the Hereafter: Nay,they are in doubt and uncertainty thereanent; nay,they are blind thereunto!,,,,,,,,,,,,,,,,
"27|67|The Unbelievers say: ""What! when we become dust",#NAME?,- shall we really be raised (from the dead)?,,,,,,,,,,,,,,,,
"27|68|""It is true we were promised this","- we and our fathers before (us): these are nothing but tales of the ancients.""",,,,,,,,,,,,,,,,,
"27|69|Say: ""Go ye through the earth and see what has been the end of those guilty (of sin).""",,,,,,,,,,,,,,,,,,
27|70|But grieve not over them,nor distress thyself because of their plots.,,,,,,,,,,,,,,,,,
"27|71|They also say: ""When will this promise (come to pass)? (Say) if ye are truthful.""",,,,,,,,,,,,,,,,,,
"27|72|Say: ""It may be that some of the events which ye wish to hasten on may be (close) in your pursuit!""",,,,,,,,,,,,,,,,,,
27|73|But verily thy Lord is full of grace to mankind: Yet most of them are ungrateful.,,,,,,,,,,,,,,,,,,
27|74|And verily thy Lord knoweth all that their hearts do hide. As well as all that they reveal.,,,,,,,,,,,,,,,,,,
27|75|Nor is there aught of the unseen,in heaven or earth,but is (recorded) in a clear record.,,,,,,,,,,,,,,,,
27|76|Verily this Qur´an doth explain to the Children of Israel most of the matters in which they disagree.,,,,,,,,,,,,,,,,,,
27|77|And it certainly is a Guide and a Mercy to those who believe.,,,,,,,,,,,,,,,,,,
27|78|Verily thy Lord will decide between them by His Decree: and He is Exalted in Might,All-Knowing.,,,,,,,,,,,,,,,,,
27|79|So put thy trust in Allah: for thou art on (the path of) manifest Truth.,,,,,,,,,,,,,,,,,,
27|80|Truly thou canst not cause the dead to listen,nor canst thou cause the deaf to hear the call,(especially) when they turn back in retreat.,,,,,,,,,,,,,,,,
27|81|Nor canst thou be a guide to the blind,(to prevent them) from straying: only those wilt thou get to listen who believe in Our Signs,and they will bow in Islam.,,,,,,,,,,,,,,,,
27|82|And when the Word is fulfilled against them (the unjust),we shall produce from the earth a beast to (face) them: He will speak to them,for that mankind did not believe with assurance in Our Signs.,,,,,,,,,,,,,,,,
27|83|One day We shall gather together from every people a troop of those who reject our Signs,and they shall be kept in ranks,-,,,,,,,,,,,,,,,,
27|84|Until,when they come (before the Judgment-seat)," (Allah) will say: ""Did ye reject My Signs",though ye comprehended them not in knowledge," or what was it ye did?""",,,,,,,,,,,,,,
27|85|And the Word will be fulfilled against them,because of their wrong-doing,and they will be unable to speak (in plea).,,,,,,,,,,,,,,,,
27|86|See they not that We have made the Night for them to rest in and the Day to give them light? Verily in this are Signs for any people that believe!,,,,,,,,,,,,,,,,,,
27|87|And the Day that the Trumpet will be sounded - then will be smitten with terror those who are in the heavens,and those who are on earth,except such as Allah will please (to exempt): and all shall come to His (Presence) as beings conscious of their lowliness.,,,,,,,,,,,,,,,,
27|88|Thou seest the mountains and thinkest them firmly fixed: but they shall pass away as the clouds pass away: (such is) the artistry of Allah,who disposes of all things in perfect order: for he is well acquainted with all that ye do.,,,,,,,,,,,,,,,,,
27|89|If any do good,good will (accrue) to them therefrom; and they will be secure from terror that Day.,,,,,,,,,,,,,,,,,
27|90|And if any do evil," their faces will be thrown headlong into the Fire: ""Do ye receive a reward other than that which ye have earned by your deeds?""",,,,,,,,,,,,,,,,,
27|91|For me,I have been commanded to serve the Lord of this city,Him Who has sanctified it and to Whom (belong) all things: and I am commanded to be of those who bow in Islam to Allah´s Will,-,,,,,,,,,,,,,,,
27|92|And to rehearse the Qur´an: and if any accept guidance,they do it for the good of their own souls,and if any stray," say: ""I am only a Warner"".",,,,,,,,,,,,,,,
"27|93|And say: ""Praise be to Allah",Who will soon show you His Signs," so that ye shall know them""; and thy Lord is not unmindful of all that ye do.",,,,,,,,,,,,,,,,
28|1|Ta. Sin. Mim.,,,,,,,,,,,,,,,,,,
28|2|These are Verses of the Book that makes (things) clear.,,,,,,,,,,,,,,,,,,
28|3|We rehearse to thee some of the story of Moses and Pharaoh in Truth,for people who believe.,,,,,,,,,,,,,,,,,
28|4|Truly Pharaoh elated himself in the land and broke up its people into sections,depressing a small group among them: their sons he slew,but he kept alive their females: for he was indeed a maker of mischief.,,,,,,,,,,,,,,,,
28|5|And We wished to be Gracious to those who were being depressed in the land,to make them leaders (in Faith) and make them heirs,,,,,,,,,,,,,,,,,
28|6|To establish a firm place for them in the land,and to show Pharaoh,Haman,and their hosts,at their hands,the very things against which they were taking precautions.,,,,,,,,,,,,,
"28|7|So We sent this inspiration to the mother of Moses: ""Suckle (thy child)",but when thou hast fears about him,cast him into the river,but fear not nor grieve: for We shall restore him to thee," and We shall make him one of Our messengers.""",,,,,,,,,,,,,,
28|8|Then the people of Pharaoh picked him up (from the river): (It was intended) that (Moses) should be to them an adversary and a cause of sorrow: for Pharaoh and Haman and (all) their hosts were men of sin.,,,,,,,,,,,,,,,,,,
"28|9|The wife of Pharaoh said: ""(Here is) joy of the eye",for me and for thee: slay him not. It may be that he will be use to us," or we may adopt him as a son."" And they perceived not (what they were doing)!",,,,,,,,,,,,,,,,
28|10|But there came to be a void in the heart of the mother of Moses: She was going almost to disclose his (case),had We not strengthened her heart (with faith),so that she might remain a (firm) believer.,,,,,,,,,,,,,,,,
28|11|And she said to the sister of (Moses)," ""Follow him"" so she (the sister) watched him in the character of a stranger. And they knew not.",,,,,,,,,,,,,,,,,
28|12|And we ordained that he refused suck at first," until (His sister came up and) said: ""Shall I point out to you the people of a house that will nourish and bring him up for you and be sincerely attached to him?""...",,,,,,,,,,,,,,,,,
28|13|Thus did We restore him to his mother,that her eye might be comforted,that she might not grieve,and that she might know that the promise of Allah is true: but most of them do not understand.,,,,,,,,,,,,,,,
28|14|When he reached full age,and was firmly established (in life),We bestowed on him wisdom and knowledge: for thus do We reward those who do good.,,,,,,,,,,,,,,,,
28|15|And he entered the city at a time when its people were not watching: and he found there two men fighting,#NAME?,and the other,of his foes. Now the man of his own religion appealed to him against his foe," and Moses struck him with his fist and made an end of him. He said: ""This is a work of Evil (Satan): for he is an enemy that manifestly misleads!""",,,,,,,,,,,,,,
"28|16|He prayed: ""O my Lord! I have indeed wronged my soul! Do Thou then forgive me!"" So (Allah) forgave him: for He is the Oft-Forgiving",Most Merciful.,,,,,,,,,,,,,,,,,
"28|17|He said: ""O my Lord! For that Thou hast bestowed Thy Grace on me"," never shall I be a help to those who sin!""",,,,,,,,,,,,,,,,,
28|18|So he saw the morning in the city,looking about,in a state of fear,when behold,the man who had,the day before," sought his help called aloud for his help (again). Moses said to him: ""Thou art truly",it is clear," a quarrelsome fellow!""",,,,,,,,,,
28|19|Then,when he decided to lay hold of the man who was an enemy to both of them," that man said: ""O Moses! Is it thy intention to slay me as thou slewest a man yesterday? Thy intention is none other than to become a powerful violent man in the land"," and not to be one who sets things right!""",,,,,,,,,,,,,,,
28|20|And there came a man,running," from the furthest end of the City. He said: ""O Moses! the Chiefs are taking counsel together about thee",to slay thee: so get thee away," for I do give thee sincere advice.""",,,,,,,,,,,,,,
28|21|He therefore got away therefrom,looking about," in a state of fear. He prayed ""O my Lord! save me from people given to wrong-doing.""",,,,,,,,,,,,,,,,
28|22|Then,when he turned his face towards (the land of) Madyan," he said: ""I do hope that my Lord will show me the smooth and straight Path.""",,,,,,,,,,,,,,,,
28|23|And when he arrived at the watering (place) in Madyan,he found there a group of men watering (their flocks)," and besides them he found two women who were keeping back (their flocks). He said: ""What is the matter with you?"" They said: ""We cannot water (our flocks) until the shepherds take back (their flocks): And our father is a very old man.""",,,,,,,,,,,,,,,,
28|24|So he watered (their flocks) for them; then he turned back to the shade," and said:""O my Lord! truly am I in (desperate) need of any good that Thou dost send me!""",,,,,,,,,,,,,,,,,
28|25|Afterwards one of the (damsels) came (back) to him," walking bashfully. She said: ""My father invites thee that he may reward thee for having watered (our flocks) for us."" So when he came to him and narrated the story"," he said: ""Fear thou not: (well) hast thou escaped from unjust people.""",,,,,,,,,,,,,,,,
"28|26|Said one of the (damsels): ""O my (dear) father! engage him on wages: truly the best of men for thee to employ is the (man) who is strong and trusty""....",,,,,,,,,,,,,,,,,,
"28|27|He said: ""I intend to wed one of these my daughters to thee",on condition that thou serve me for eight years; but if thou complete ten years,it will be (grace) from thee. But I intend not to place thee under a difficulty: thou wilt find me,indeed,if Allah wills," one of the righteous.""",,,,,,,,,,,,,
"28|28|He said: ""Be that (the agreement) between me and thee: whichever of the two terms I fulfil"," let there be no ill-will to me. Be Allah a witness to what we say.""",,,,,,,,,,,,,,,,,
28|29|Now when Moses had fulfilled the term,and was travelling with his family," he perceived a fire in the direction of Mount Tur. He said to his family: ""Tarry ye; I perceive a fire; I hope to bring you from there some information",or a burning firebrand," that ye may warm yourselves.""",,,,,,,,,,,,,,
28|30|But when he came to the (fire),a voice was heard from the right bank of the valley," from a tree in hallowed ground: ""O Moses! Verily I am Allah",the Lord of the Worlds....,,,,,,,,,,,,,,,
"28|31|""Now do thou throw thy rod!"" but when he saw it moving (of its own accord) as if it had been a snake",he turned back in retreat," and retraced not his steps: O Moses!"" (It was said)"," ""Draw near",and fear not: for thou art of those who are secure.,,,,,,,,,,,,,,
"28|32|""Move thy hand into thy bosom",and it will come forth white without stain (or harm)," and draw thy hand close to thy side (to guard) against fear. Those are the two credentials from thy Lord to Pharaoh and his Chiefs: for truly they are a people rebellious and wicked.""",,,,,,,,,,,,,,,,
"28|33|He said: ""O my Lord! I have slain a man among them",and I fear lest they slay me.,,,,,,,,,,,,,,,,,
